nome,conselho_regional,registo,localidade,data_constituicao,email,morada,codigo_postal,telefone,telemovel,fax,url_fonte,zona_evento,tipo_evento,observacoes
"FRANCISCO MANUEL COELHO FERREIRA PIMENTEL, JOSÉ MANUEL VARANDAS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,53/11,COVILHÃ,10-10-2011,geral@fpv.pt,"Rua Ruy Faleiro, 35",6200-194 COVILHÃ,+351275320520,,+351275320529,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=6,,,
"FREITAS & MARQUES, SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,12/24,FÁTIMA,22-03-2024,freitasemarques@sapo.pt,"Travessa do Colégio Sagrado Coração de Maria, Lote 1",2495-450 FÁTIMA,+351249538230,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=6,,,
"GOMES FERNANDO E ASSOCIADOS - SOCIEDADE DE ADVOGADOS SP, RL",Coimbra,88/09,COIMBRA,27-10-2009,geral@gfaadv.pt,"Av. Fernão de Magalhães, 153 - 4º. Sala 11",3000-176 COIMBRA,+351239836712,,+351239835938,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=6,,,
"GONÇALVES FERREIRA, PRETO E ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,4/24,COIMBRA,08-02-2024,goncalves.ferreira@advogados-associados.org,"Praceta Mestre Pêro, Lote 8 - 5º esq.",3030-020 COIMBRA,+351239821212,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=6,,,
"GUARDA RIBEIRO, MÁRIO BRITES, HELENA MATOS, ANABELA BAPTISTA, LUÍS COSTA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL",Coimbra,15/96,LEIRIA,15-02-1996,G.Ribeiro-Advogados@mail.telepac.pt,"Rua Prof. Narciso Costa, 25 - 1º C e D / - Bairro dos Capuchos",2400-195 LEIRIA,+351244859970,,+351244859971,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=6,,,
"Hélder Conceição, Catarina Rodrigues & Associados, Sociedade de Advogados, SP, RL",Coimbra,50/04,CASTELO BRANCO,28-09-2004,geral@cca-adv.com,"Av. 1º Maio, 89, 1º, Drt.",6000-086 CASTELO BRANCO,+351272325974,,+351272327589,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=6,,,
"HJC & FG SOCIEDADE DE ADVOGADOS SP, RL",Coimbra,2/22,ALCANENA,07-01-2022,hjcfg.sociedadeadvogados@gmail.com,"Avenida Marquês de Pombal, Lt 4, n.º 160, 3º esquerdo",2380-014 ALCANENA,+351249881118,,+351249881031,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=6,,,
"INÊS ALEXANDRE & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,3/22,ALCOBAÇA,31-01-2022,geral@inesalexandre-advogados.pt,"Rua Dr. Afonso de Albuquerque, nº 19 - 1ºAndar, Esc 3 e 4",2460-020 ALCOBAÇA,+351262595232,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=6,,,
"J. A. FERREIRA DA SILVA E ASSOCIADOS, SOCIEDADE DE ADVOGADOS SP, RL",Coimbra,19/22,COIMBRA,27-04-2022,jaferreiradasilva.sociedade.adv@gmail.com,"Rua Figueira da Foz, n.º 5 - 1º Esq.",3000-184 COIMBRA,+351239854630,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=6,,,
"JBFG – SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,37/24,VISEU,25-10-2024,geral@jbfg.pt,"Avenida da Europa, Lote I, 1º",3510-900 VISEU,+351232130205,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=6,,,
"JERÓNIMO MATIAS E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL",Coimbra,18/14,CASTELO BRANCO,26-02-2014,geral@jmatias-advogados.pt,"Av General Humberto Delgado, 78 - 2º D",6000-081 CASTELO BRANCO,+351272328543,,+351272327914,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=7,,,
JOÃO MARCELO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL,Coimbra,11/96,CASTELO BRANCO,02-05-1996,teresa.pereira@jma-advogados.com,"Avª. 1º de Maio, 12 - 2º. Esqº.",6000-086 CASTELO BRANCO,+351272328566,,+351272329797,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=7,,,
JORGE ANTUNES E ASSOCIADOS-SOCIEDADE DE ADVOGADOS,Coimbra,14/04,COIMBRA,12-04-2004,jantunesadvogad@mail.telepac.pt,"R. Simões de Castro, 170 - 4º. A",3000-387 COIMBRA,+351239825754,,+351239838548,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=7,,,
"JORGE, BEJA MADEIRA, MOREIRA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,7/22,POMBAL,21-02-2022,geral@una-advogados.pt,"Rua Dr. Luís de Oliveira Torres, n.º 23, Bloco C, 2.º andar, Sala G e H",3100-464 POMBAL,+351236094249,,+351236023951,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=7,,,
"JOSÉ AMÉRICO, CARLOS FREITAS, PAULO MATOS E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,36/97,ÁGUEDA,28-07-1997,soc.advogados.agueda@mail.pt,"Rua Escola Central de Sargentos, 16 - 2º. - Salas T/U e V",3750-145 ÁGUEDA,+351234602739,,+351234603900,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=7,,,
"JOSÉ FLORIM & ASSOCIADOS,SOCIEDADE DE ADVOGADOS RL",Coimbra,29/05,COIMBRA,02-05-2005,jose.florim-3397c@adv.oa.pt,"R. do Carmo, 54 - 3º. Sala S",3000-098 COIMBRA,+351239842041,,+351239842042,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=7,,,
"JOSÉ GRANJA BENTO & MANUEL PINTO CARNEIRO - SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,32/95,COIMBRA,19-09-1995,jgbmpcadvogados@sapo.pt,"Av Fernão de Magalhães, 208 - 1º dto",3000-172 COIMBRA,+351239833440,,+351239833532,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=7,,,
JOSÉ GUIMARÃES E ASSOCIADOS - SOCIEDADE DE ADVOGADOS,Coimbra,37/93,LEIRIA,15-07-1993,joseguimaraes-1219c@adv.oa.pt,"Praça Goa, Damão e Diu, 10 - 1º.",2400-000 LEIRIA,+351244870280,,+351244814467,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=7,,,
"JOSÉ M. S. MONIZ, MARÇAL ANTUNES ,RICARDO BRAZETE & ASSOCIADOS-SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,34/94,VISEU,15-07-1994,geral@jmmarb.com,"Rua Quinta D'el Rei, lote 251, loja 3",3500-401 VISEU,+351232480390,,+351232480398,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=7,,,
"JOSÉ PIRES, JOANA GALANTE E ASSOCIADOS, SOCIEDADE DE ADVOGADOS, S.P., R.L.",Coimbra,1/23,GUARDA,02-01-2023,josepires-4316c@adv.oa.pt,"Largo General Humberto Delgado, n.º 12 - 1º frt",6300-712 GUARDA,+351271211136,,+351271214101,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=7,,,
"JÚLIO FERREIRA LEITE, NUNO GUERRA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,36/13,AVEIRO,03-06-2013,geral@flgadvogados.com,"Av Dr. Lourenço Peixinho, n.º 82",3800-159 AVEIRO,+351234481491,,+351234481492,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=8,,,
"LEGAL WAY – FJM, SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,18/23,GAFANHA DA ENCARNAÇÃO,29-06-2023,info@legalway.pt,"Rua dos Juliões, n.º 5",3830-512 GAFANHA DA ENCARNAÇÃO,+351965257183,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=8,,,
"LEONEL ALVES, JOSÉ RODRIGUES CARDOSO & RAQUEL ALVES, SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,16/06,VISEU,13-03-2006,lalves.jrcardososoc.adv@iol.pt,"Av. General Humberto Delgado, 1 - 2º. Drtº.",3500-139 VISEU,+351232428402,,+351232424454,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=8,,,
"LEONEL SANTOS & MIGUEL DINIS SANTOS - SOCIEDADE DE ADVOGADOS, RL",Coimbra,7/13,LEIRIA,29-01-2013,geral@lsmds.pt,"Travessa do Município, B1 - R/chão C",2410-138 LEIRIA,,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=8,,,
"LICÍNIO MOREIRA, NUNO MOREIRA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RI",Coimbra,81/02,PORTO DE MÓS,06-11-2002,nunomoreira-2339c@adv.oa.pt,Lg. Machado dos Santos Aprtº. 6,2481-901 PORTO DE MÓS,+351244402190,,+351244402944,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=8,,,
"LOPES ROSA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,50/08,COIMBRA,19-08-2008,lopesrosa.associados@gmail.com,"Av Fernão de Magalhães, 584 - 5º Sl. 1",3000-174 COIMBRA,+351239821212,,+351239821170,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=8,,,
"LOURENÇO, MORAIS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,47/17,LEIRIA,16-11-2017,luis.lourenco-2536c@adv.oa.pt,"Rua de Tomar, n.º 69 - Edificio T",2410-186 LEIRIA,+351244819400,,+351244819409,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=8,,,
"LUCENA E VALE, GALACHO, GRANJEIA E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL",Coimbra,9/03,AVEIRO,30-01-2003,advogados@vgg.pt,"Cais dos Moliceiros, 3 A Apartado 156",3811-901 AVEIRO,+351234429823,,+351234381728,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=8,,,
"LUÍS CARREIRA FIADEIRO, JOANA PETRUCCI ROCHA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL",Coimbra,51/09,COVILHÃ,03-06-2009,joanapetruccirocha-19144l@adv.oa.pt,"R. Conde da Ericeira, 16 - 1º. esqº.",6200-086 COVILHÃ,,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=8,,,
"LUÍS GOMES E ANA MARIA GOMES - SOCIEDADE DE ADVOGADOS SP, RL",Coimbra,21/13,LEIRIA,25-03-2013,geral.luisgomes@gmail.com,"Rua Machado dos Santos, 27 - 1º C",2410-128 LEIRIA,+351244814244,,+351244815248,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=8,,,
"LUÍS LOUREIRO, JOÃO GOMES e ASSOCIADOS - ADVOGADOS, SP RL",Coimbra,6/97,VISEU,30-01-1997,luisloureiro@llsocadv.pt,"Avª. António José de Almeida, 23 - 4º. Dtº.",3510-046 VISEU,+351232423390,,+351232431341,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=9,,,
"M. BATISTA RODRIGUES & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,26/06,GUARDA,07-03-2006,manuelbr-2636c@adv.oa.pt,"R. Soeiro Viegas, 19 r/c Apartºº. 3005",6300-758 GUARDA,+351271222793,,+351271212311,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=9,,,
"MANUEL ANTÓNIO RODRIGUES & ASSOCIADOS, SOCIEDADE DE ADVOGADOS SP, RL",Coimbra,20/23,AVEIRO,21-07-2023,m.a.rodrigues-4410c@adv.oa.pt,"Rua dos Combatentes da Grande Guerra, 23 - 1.º",3810-087 AVEIRO,,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=9,,,
"MANUEL REBANDA & ASSOCIADOS - SOCIEDADE DE ADVPOGADOS, SP, RL",Coimbra,3/18,COIMBRA,22-01-2018,manuelrebanda-2004c@adv.oa.pt,"Rua João Machado, edf Coimbra, 100, sl. 505 a 507",3000-226 COIMBRA,+351239851950,,+351239825366,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=9,,,
"MARIA CECÍLIA SIMÕES, JOÃO LOPES BERNARDO, PAULO VAZ E ASSOCIADOS-SOCIEDADE DE ADVOGADOS",Coimbra,78/03,COVILHÃ,12-12-2003,sbv.advogados@netvisao.pt,"R. Ferreira de Castro, 5 - 2º.",6200-095 COVILHÃ,+351275334773,,+351275334727,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=9,,,
MÁRIO GAIOSO E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL,Coimbra,11/89,AVEIRO,20-02-1989,Soc.@oa.pt,"Rua Homem Christo Filho, 72 B",3810-120 AVEIRO,+351234423412,,+351234428747,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=9,,,
"MARQUES, CHAVES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,3/00,COIMBRA,11-01-2000,geral@mcaadvogados.pt,"Rua João Machado, n.º 31 - 2º",3000-226 COIMBRA,+351239826828,,+351239842929,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=9,,,
"MAURO CARPINTEIRO, HUGO DE OLIVEIRA - SOCIEDADE DE ADVOGADOS, RL",Coimbra,27/13,PENACOVA,05-04-2013,mcho.advogados@gmail.com,"Av. Abel Rodrigues da Costa, nº 4 - 1º",3360-318 PENACOVA,+351239476630,,+351239476630,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=9,,,
MEM-MOURA E MOURA-SOCIEDADE DE ADVOGADOS RL,Coimbra,13/08,LEIRIA,03-03-2008,fernando.moura-1223c@adv.oa.pt,"Av. dos Combatentes da Grande Guerra, 34 - 1º.",2400-121 LEIRIA,+351244856757,,+351244856757,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=9,,,
"MICAELO PINHEIRO, CÔRTE GONÇALVES & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,4/14,GUARDA,13-01-2014,tiagogoncalves@gmpadvogados.pt,"Rua Dr. Francisco dos Prazeres, n.º 1, 1.º Andar",6300-690 GUARDA,,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=9,,,
"MIGUEL COSTA, GUADALUPE GABRIEL & ASSOCIADOS, SOCIEDADE DE ADVOGADOS SP, RL",Coimbra,22/25,VISEU,16-07-2025,guadalupe.gabriel-4610c@adv.oa.pt,"Rua do Serrano, lt. 9 r/c dto.",3500-202 VISEU,,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=10,,,
"MIGUEL DE FREITAS MORNA E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,17/88,LEIRIA,02-11-1988,jfmorna.escritorio@mail.telepac.pt,"Rua Camilo Korrodi, Bloco 2 - 2º",2400-111 LEIRIA,+351244820270,,+351244820279,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=10,,,
"MIRANDA, BARRETO & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,1/95,TONDELA,02-01-1995,amiranda.adv@mail.telepac.pt,"Rua Dr. Abel Lacerda, 12 - 1º.",3460-573 TONDELA,+351232813113,,+351232821514,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=10,,,
"MJJM – SOCIEDADE DE ADVOGADOS SP, RL",Coimbra,40/25,CONDEIXA-A-NOVA,28-10-2025,mjjm@mjjmadv.com,"Praça da República, n.º 32 - 1º C/D",3150-127 CONDEIXA-A-NOVA,+351239829815,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=10,,,
"MLB LEGAL - SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,28/24,TORRES NOVAS,16-07-2024,geral@miguellimabento.com,"Largo das Forças Armadas, n.º 54 - esc. 5",2350-754 TORRES NOVAS,+351249811043,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=10,,,
"NOVAL, GASPAR & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,39/18,COIMBRA,11-09-2018,isabelnoval-5559c@adv.oa.pt,"Rua do Brasil, 182",3030-775 COIMBRA,+351239445055,,+351239445057,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=10,,,
"NUNO FREIXINHO & MARIA JOSÉ FREIXINHO - SOCIEDADE DE ADVOGADOS, SP RL",Coimbra,44/09,OLIVEIRA DO HOSPITAL,08-05-2009,freixinho.advogados@netvisao.pt,"R. Aurélio Amaro Dinis, 1 r/c drtº.",3400-086 OLIVEIRA DO HOSPITAL,+351238084850,,+351238604688,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=10,,,
"NUNO GONÇALVES, MANUEL HORTAS & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL",Coimbra,78/10,COIMBRA,09-09-2010,goncalves.hortas.advogados@gmail.com,"R. da Sofia, 76 - 1º. drtº.",3000-389 COIMBRA,+351239821272,,+351239821275,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=10,,,
"NUNO MARQUES & A. CRISTINA SERRA - SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,18/01,OLIVEIRA DO HOSPITAL,09-05-2001,nmarques-3166c@adv.oa.pt,"Rua Professor Doutor Antunes Varela, 2 - F - 1º - dto.",3400-133 OLIVEIRA DO HOSPITAL,+351238602076,,+351238601644,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=10,,,
"NUNO PEDREIRO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,23/19,LEIRIA,18-06-2019,nunopedreiro-4534c@adv.oa.pt,"Rua Machado dos Santos, n.º 11 - 2º E",2410-128 LEIRIA,+351244821800,,+351244821801,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=10,,,
"PAIS DO AMARAL, PEREIRA DE SOUSA, BOTELHO & CAMILO LOURENÇO - SOCIEDADE DE ADVOGADOS E CONSULTADORIA, SP, RL",Coimbra,35/18,COIMBRA,07-09-2018,ana.pereira.de.sousa-5639c@adv.oa.pt,"Av. Fernão de Magalhães, 240 - 3º",3000-172 COIMBRA,+351239826922,,+351239841417,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=11,,,
"PAULO BRÁS, SÓNIA BOTELHO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL",Coimbra,59/13,GUARDA,04-12-2013,paulobras-5084c@adv.oa.pt,"Rua Mouzinho da Silveira, 13 - 1º dto",6300-735 GUARDA,+351271087253,,+351271084143,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=11,,,
"PEDRO P ALVES, PEDRO J ALVES E HELENA MATEUS - SOCIEDADE DE ADVOGADOS, RL",Coimbra,27/15,ARGANIL,11-05-2015,ppa.advogados@gmail.com,"Av das Forças Armadas, - Edf Argogest",3300-011 ARGANIL,+351235208046,,+351235208047,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=11,,,
"PEREIRA & VITORINO, SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,19/20,ÁGUEDA,31-07-2020,pv@pvadvogados.pt,"Av. Dr. Eugénio Ribeiro, n.º 89, 3º S",3750-146 ÁGUEDA,+351234138230,,+351234092394,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=11,,,
"PEREIRA, GONÇALVES & SERAFIM - SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,31/20,AVEIRO,23-10-2020,geral@pgs-legal.com,"Rua de Angola, n.º 22",3800-008 AVEIRO,+351243378460,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=11,,,
"PINTO DE ALBUQUERQUE ADVOGADOS SOCIEDADE MULTIDISCIPLINAR, SP, RL",Coimbra,14/25,VISEU,09-05-2025,palbu-48028l@adv.oa.pt,Rua de Santa Eulália n.º 54 - 1º,3500-691 VISEU,,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=11,,,
PRATES MIGUEL E A. FIGUEIREDO MEDEIROS - SOCIEDADE DE ADVOGADOS,Coimbra,17/91,ANSIÃO,04-04-1991,sociedade_advogados@clix.pt,"Rua Externato António Soares Barbosa, n.º 4",3240-129 ANSIÃO,+351236677285,,+351236676542,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=11,,,
"REGINA LOURENÇO & AGOSTINHO BAPTISTA, SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,17/22,COIMBRA,12-04-2022,reginalourenço-3260c@adv.oa.pt,"Av. Fernão de Magalhães, nº 619, 2º, 2.15",3000-178 COIMBRA,+351239820206,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=11,,,
"REIS, MENDES E CERDEIRA FILIPE - SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,23/24,GUARDA,21-06-2024,carlosmreis-8018p@adv.oa.pt,"Rua Dr. Francisco dos Prazeres, n.º 1 - 1º esq.",6300-690 GUARDA,+351271149627,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=11,,,
"RIBEIRO DE CARVALHO & MARQUES DA CUNHA - SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,10/98,VISEU,18-02-1998,ribeirodecarvalho-1147c@adv.oa.pt,"Avenida Europa, lote G, piso 1, esc. 5",3510-900 VISEU,+351232423027,,+351232425171,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=11,,,
"RIBEIRO, OLIVEIRA, COUTINHO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,6/20,VISEU,12-02-2020,geral@rocaadvogados.pt,"Rua Adelino Azevedo Pinto, Lt 30, fracção B",3510-224 VISEU,+351232244240,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=12,,,
"RICARDO NUNO FONSECA & ASSOCIADOS – SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,18/25,COIMBRA,24-06-2025,ricardofonseca-51643C@adv.oa.pt,"Rua Cidade de Halle, Lote 16, R/C A",3000-107 COIMBRA,+351239104447,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=12,,,
"RICARDO VARA CAVALEIRO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,42/18,AVEIRO,01-10-2018,geral@rvc-advogados.pt,"Rua Manuel Firmino, nº 52-8ºAndar, Sala AW",3800-213 AVEIRO,,,+351234240933,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=12,,,
"RN – RIBEIRO, NASCIMENTO & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL",Coimbra,8/26,COIMBRA,09-03-2026,geral@rn-advogados.com,"Avenida Fernão de Magalhães, n.º 136, 4 – AF",3000-171 COIMBRA,+351239133517,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=C&r=&n=&lo=&m=&cp=&op=&o=0&page=12,,,
